,sentence_id,prediction,match,category
7448,20,"(1298, 1352, 'Diagnostic', 'Transthorakales und transösophageale Echokardiographie')","(1298, 1352, 'Diagnostic', 'Transthorakales und transösophageale Echokardiographie')",true_positive
7449,20,"(1225, 1257, 'Diagnosis_or_Pathology', 'supraventrikulären Extrasystolen')",(),false_positive
7450,20,"(1318, 1352, 'Diagnostic', 'transösophageale Echokardiographie')",(),false_positive
7451,20,(),"(1360, 1382, 'Diagnosis_or_Pathology', 'kardiale Emboliequelle')",false_negative
7452,21,"(1389, 1436, 'Diagnosis_or_Pathology', 'Geringe Zeichen der cerebralen Mikroangiopathie')",(),false_positive
7453,21,(),"(1384, 1448, 'Diagnosis_or_Pathology', 'CCT: Geringe Zeichen der cerebralen Mikroangiopathie, sonst o.B.')",false_negative
7454,22,"(1449, 1465, 'Diagnostic', 'MRT des Schädels')","(1449, 1465, 'Diagnostic', 'MRT des Schädels')",true_positive
7455,23,"(1525, 1564, 'Diagnosis_or_Pathology', 'Zeichen der zerebralen Mikroangiopathie')","(1525, 1564, 'Diagnosis_or_Pathology', 'Zeichen der zerebralen Mikroangiopathie')",true_positive
7456,23,"(1571, 1578, 'Diagnosis_or_Pathology', 'Infarkt')","(1571, 1578, 'Diagnosis_or_Pathology', 'Infarkt')",true_positive
7457,23,"(1486, 1520, 'Diagnosis_or_Pathology', 'periventrikuläre Hyperintensitäten')",(),false_positive
7458,23,"(1580, 1595, 'Diagnostic', 'MR-Angiographie')",(),false_positive
7459,23,(),"(1467, 1520, 'Diagnosis_or_Pathology', 'In der T2-Wichtung periventrikuläre Hyperintensitäten')",false_negative
7460,23,(),"(1474, 1485, 'Diagnostic', 'T2-Wichtung')",false_negative
7461,23,(),"(1580, 1600, 'Other_Finding', 'MR-Angiographie o.B.')",false_negative
7462,24,"(1601, 1642, 'Diagnostic', 'Ultraschall der hirnversorgenden Arterien')",(),false_positive
7463,24,"(1644, 1677, 'Diagnosis_or_Pathology', 'Arteriosklerotische Veränderungen')",(),false_positive
7464,24,(),"(1601, 1708, 'Diagnosis_or_Pathology', 'Ultraschall der hirnversorgenden Arterien: Arteriosklerotische Veränderungen i.B.d. Bifurkation, sonst o.B.')",false_negative
7465,25,"(1722, 1730, 'Therapeutic', 'Therapie')","(1722, 1730, 'Therapeutic', 'Therapie')",true_positive
7466,25,"(1709, 1720, 'Diagnostic', 'Beurteilung')",(),false_positive
7467,26,"(1970, 1986, 'Diagnostic', 'MRT des Schädels')","(1970, 1986, 'Diagnostic', 'MRT des Schädels')",true_positive
7468,26,"(2037, 2073, 'Other_Finding', 'ausgeprägtem vaskulären Risikoprofil')","(2037, 2073, 'Other_Finding', 'ausgeprägtem vaskulären Risikoprofil')",true_positive
7469,26,"(2128, 2151, 'Diagnosis_or_Pathology', 'kardiale Emboliequellen')","(2128, 2151, 'Diagnosis_or_Pathology', 'kardiale Emboliequellen')",true_positive
7470,26,"(2245, 2255, 'Clinical_Drug', '100 mg ASS')","(2245, 2255, 'Clinical_Drug', '100 mg ASS')",true_positive
7471,26,"(2266, 2272, 'Clinical_Drug', 'Statin')","(2266, 2272, 'Clinical_Drug', 'Statin')",true_positive
7472,26,"(2293, 2328, 'Diagnostic', 'regelmäßige Kontrolle von Blutdruck')","(2293, 2328, 'Diagnostic', 'regelmäßige Kontrolle von Blutdruck')",true_positive
7473,26,"(2382, 2400, 'Therapeutic', 'Sekundärprophylaxe')","(2382, 2400, 'Therapeutic', 'Sekundärprophylaxe')",true_positive
7474,26,"(1790, 1823, 'Diagnosis_or_Pathology', 'transitorisch-ischämische Attacke')",(),false_positive
7475,26,"(1828, 1864, 'Diagnosis_or_Pathology', 'vorübergehender Sensibilitätsstörung')",(),false_positive
7476,26,"(1929, 1949, 'Other_Finding', 'neurologische Befund')",(),false_positive
7477,26,"(1993, 2032, 'Other_Finding', 'Zeichen der cerebralen Mikroangiopathie')",(),false_positive
7478,26,"(2084, 2122, 'Diagnosis_or_Pathology', 'Stenosen der hirnversorgenden Arterien')",(),false_positive
7479,26,"(2208, 2240, 'Therapeutic', 'medikamentöse Sekundärprophylaxe')",(),false_positive
7480,26,"(2338, 2368, 'Diagnostic', 'optimale Blutzuckereinstellung')",(),false_positive
7481,26,(),"(1790, 1870, 'Diagnosis_or_Pathology', 'transitorisch-ischämische Attacke mit vorübergehender Sensibilitätsstörung recht')",false_negative
7482,26,(),"(1881, 1923, 'Other_Finding', 'nach ca. 30 Minuten komplett zurückbildete')",false_negative
7483,26,(),"(1929, 1964, 'Other_Finding', 'neurologische Befund war regelrecht')",false_negative
7484,26,(),"(1993, 2032, 'Diagnosis_or_Pathology', 'Zeichen der cerebralen Mikroangiopathie')",false_negative
7485,26,(),"(2075, 2122, 'Diagnosis_or_Pathology', 'Höhergr. Stenosen der hirnversorgenden Arterien')",false_negative
7486,26,(),"(2165, 2177, 'Diagnostic', 'diagnostisch')",false_negative
7487,26,(),"(2208, 2272, 'Therapeutic', 'medikamentöse Sekundärprophylaxe mit 100 mg ASS und einem Statin')",false_negative
7488,26,(),"(2319, 2328, 'Other_Finding', 'Blutdruck')",false_negative
7489,26,(),"(2338, 2368, 'Therapeutic', 'optimale Blutzuckereinstellung')",false_negative
7490,27,"(2402, 2412, 'Clinical_Drug', 'Medikation')",(),false_positive
7491,27,"(2417, 2427, 'Diagnosis_or_Pathology', 'Entlassung')",(),false_positive
7492,27,(),"(2402, 2427, 'Therapeutic', 'Medikation bei Entlassung')",false_negative
7493,28,"(2429, 2449, 'Clinical_Drug', 'ASS 100 mg 1 – 0 - 0')","(2429, 2449, 'Clinical_Drug', 'ASS 100 mg 1 – 0 - 0')",true_positive
7494,29,"(2450, 2477, 'Clinical_Drug', 'Simvastatin 20 mg 1 – 0 - 0')","(2450, 2477, 'Clinical_Drug', 'Simvastatin 20 mg 1 – 0 - 0')",true_positive
7495,30,"(2478, 2506, 'Clinical_Drug', 'Metoprolol 47,5 mg 1 – 0 - 1')","(2478, 2506, 'Clinical_Drug', 'Metoprolol 47,5 mg 1 – 0 - 1')",true_positive
7496,31,"(2507, 2527, 'Clinical_Drug', 'Zoplicon 7,5 mg z.N.')","(2507, 2527, 'Clinical_Drug', 'Zoplicon 7,5 mg z.N.')",true_positive
7497,31,"(2507, 2522, 'Clinical_Drug', 'Zoplicon 7,5 mg')",(),false_positive
7498,5,"(196, 204, 'Diagnosis_or_Pathology', 'Bruchsal')",(),false_positive
7499,11,"(422, 429, 'Other_Finding', 'Befunde')","(422, 429, 'Other_Finding', 'Befunde')",true_positive
7500,12,"(515, 524, 'Diagnostic', 'Diagnosen')",(),false_positive
7501,12,(),"(515, 524, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
7502,13,"(526, 577, 'Diagnosis_or_Pathology', 'Infekexazerbation eines exogen allergischen Asthmas')","(526, 577, 'Diagnosis_or_Pathology', 'Infekexazerbation eines exogen allergischen Asthmas')",true_positive
7503,13,(),"(579, 581, 'Diagnosis_or_Pathology', 'ED')",false_negative
7504,14,"(589, 601, 'Diagnosis_or_Pathology', 'Heuschnupfen')","(589, 601, 'Diagnosis_or_Pathology', 'Heuschnupfen')",true_positive
7505,15,(),"(616, 629, 'Other_Finding', 'Vorgeschichte')",false_negative
7506,16,"(705, 721, 'Diagnostic', 'Familienanamnese')","(705, 721, 'Diagnostic', 'Familienanamnese')",true_positive
7507,16,"(762, 781, 'Diagnosis_or_Pathology', 'Säuglingsdermatitis')","(762, 781, 'Diagnosis_or_Pathology', 'Säuglingsdermatitis')",true_positive
7508,16,"(740, 757, 'Other_Finding', 'fünfjähriger Sohn')",(),false_positive
7509,16,"(795, 804, 'Diagnosis_or_Pathology', 'Allergien')",(),false_positive
7510,16,"(806, 812, 'Diagnosis_or_Pathology', 'Asthma')",(),false_positive
7511,16,"(818, 839, 'Diagnosis_or_Pathology', 'atopische Krankheiten')",(),false_positive
7512,16,(),"(795, 854, 'Diagnosis_or_Pathology', 'Allergien, Asthma oder atopische Krankheiten in der Familie')",false_negative
7513,17,"(864, 877, 'Diagnostic', 'Eigenanamnese')","(864, 877, 'Diagnostic', 'Eigenanamnese')",true_positive
7514,17,"(879, 893, 'Therapeutic', 'Tonsillektomie')",(),false_positive
7515,17,"(898, 920, 'Diagnosis_or_Pathology', 'Trommelfellperforation')",(),false_positive
7516,17,"(925, 934, 'Other_Finding', 'Kleinkind')",(),false_positive
7517,17,(),"(879, 934, 'Therapeutic', 'Tonsillektomie und Trommelfellperforation als Kleinkind')",false_negative
7518,17,(),"(898, 924, 'Diagnosis_or_Pathology', 'Trommelfellperforation als')",false_negative
7519,18,"(936, 951, 'Diagnosis_or_Pathology', 'Jetziges Leiden')","(936, 951, 'Diagnosis_or_Pathology', 'Jetziges Leiden')",true_positive
7520,18,"(953, 965, 'Diagnosis_or_Pathology', 'Heuschnupfen')","(953, 965, 'Diagnosis_or_Pathology', 'Heuschnupfen')",true_positive
7521,18,"(977, 991, 'Diagnosis_or_Pathology', 'Asthmasymptome')","(977, 991, 'Diagnosis_or_Pathology', 'Asthmasymptome')",true_positive
7522,18,(),"(1042, 1061, 'Other_Finding', 'absolut symptomfrei')",false_negative
7523,19,"(1063, 1084, 'Diagnosis_or_Pathology', 'Saisonale Symptomatik')","(1063, 1084, 'Diagnosis_or_Pathology', 'Saisonale Symptomatik')",true_positive
7524,19,"(1091, 1122, 'Diagnosis_or_Pathology', 'zunehmende Bronchitishäufigkeit')",(),false_positive
7525,19,"(1127, 1151, 'Diagnosis_or_Pathology', 'hartnäckigen Sinusitiden')",(),false_positive
7526,19,(),"(1091, 1151, 'Diagnosis_or_Pathology', 'zunehmende Bronchitishäufigkeit mit hartnäckigen Sinusitiden')",false_negative
7527,20,"(1153, 1167, 'Diagnostic', 'Systemanamnese')","(1153, 1167, 'Diagnostic', 'Systemanamnese')",true_positive
7528,20,"(1193, 1199, 'Diagnosis_or_Pathology', 'Husten')","(1193, 1199, 'Diagnosis_or_Pathology', 'Husten')",true_positive
7529,20,"(1317, 1329, 'Clinical_Drug', 'Medikamenten')","(1317, 1329, 'Clinical_Drug', 'Medikamenten')",true_positive
7530,20,"(1340, 1345, 'Clinical_Drug', 'Ditec')","(1340, 1345, 'Clinical_Drug', 'Ditec')",true_positive
7531,20,"(1347, 1362, 'Clinical_Drug', 'Theophyllin 400')","(1347, 1362, 'Clinical_Drug', 'Theophyllin 400')",true_positive
7532,20,"(1364, 1370, 'Clinical_Drug', 'Zyrtec')","(1364, 1370, 'Clinical_Drug', 'Zyrtec')",true_positive
7533,20,"(1169, 1183, 'Diagnostic', 'Tuberkulintest')",(),false_positive
7534,20,"(1169, 1191, 'Diagnostic', 'Tuberkulintest negativ')",(),false_positive
7535,20,"(1250, 1257, 'Diagnosis_or_Pathology', 'Atemnot')",(),false_positive
7536,20,"(1273, 1282, 'Diagnosis_or_Pathology', 'Belastung')",(),false_positive
7537,20,"(1284, 1294, 'Diagnosis_or_Pathology', 'Nieraucher')",(),false_positive
7538,20,"(1296, 1303, 'Other_Finding', 'Gewicht')",(),false_positive
7539,20,(),"(1169, 1191, 'Other_Finding', 'Tuberkulintest negativ')",false_negative
7540,20,(),"(1204, 1248, 'Diagnosis_or_Pathology', 'Auswurf ca. 2 EL pro 24 h, weiß bis gelblich')",false_negative
7541,20,(),"(1250, 1282, 'Diagnosis_or_Pathology', 'Atemnot nachts und bei Belastung')",false_negative
7542,20,(),"(1284, 1294, 'Other_Finding', 'Nieraucher')",false_negative
7543,20,(),"(1296, 1312, 'Other_Finding', 'Gewicht konstant')",false_negative
7544,20,(),"(1340, 1399, 'Other_Finding', 'Ditec, Theophyllin 400, Zyrtec, nicht regelmäßig konsumiert')",false_negative
7545,21,"(1401, 1433, 'Other_Finding', 'Körperlicher Untersuchungsbefund')","(1401, 1433, 'Other_Finding', 'Körperlicher Untersuchungsbefund')",true_positive
7546,21,"(1481, 1488, 'Other_Finding', 'schlank')","(1481, 1488, 'Other_Finding', 'schlank')",true_positive
7547,21,"(1435, 1479, 'Other_Finding', 'Status altersentsprechend in gutem AZ und EZ')",(),false_positive
7548,21,"(1490, 1508, 'Diagnostic', 'Thoraxauskultation')",(),false_positive
7549,21,(),"(1435, 1460, 'Other_Finding', 'Status altersentsprechend')",false_negative
7550,21,(),"(1464, 1479, 'Other_Finding', 'gutem AZ und EZ')",false_negative
7551,21,(),"(1490, 1537, 'Other_Finding', 'Thoraxauskultation bzgl. Herz und Lunge unauff.')",false_negative
7552,22,"(1538, 1564, 'Diagnostic', 'Ganzkörperplethysmographie')","(1538, 1564, 'Diagnostic', 'Ganzkörperplethysmographie')",true_positive
7553,22,"(1667, 1682, 'Diagnosis_or_Pathology', 'Diagnose Asthma')","(1667, 1682, 'Diagnosis_or_Pathology', 'Diagnose Asthma')",true_positive
7554,22,"(1676, 1682, 'Diagnosis_or_Pathology', 'Asthma')",(),false_positive
7555,22,(),"(1583, 1651, 'Diagnosis_or_Pathology', 'eindeutig positiver Carbachol\xadProvokationstest mit niedrigster Dosis')",false_negative
7556,23,"(1790, 1803, 'Other_Finding', 'RAST-Klasse 3')",(),false_positive
7557,23,"(1825, 1856, 'Other_Finding', 'Alternaria tenuis RAST-Klasse 2')",(),false_positive
7558,23,(),"(1721, 1729, 'Diagnosis_or_Pathology', 'Ruchgras')",false_negative
7559,23,(),"(1731, 1741, 'Diagnosis_or_Pathology', 'Knäuelgras')",false_negative
7560,23,(),"(1743, 1758, 'Diagnosis_or_Pathology', 'Wiesenschwingel')",false_negative
7561,23,(),"(1760, 1769, 'Diagnosis_or_Pathology', 'Weidegras')",false_negative
7562,23,(),"(1771, 1781, 'Diagnosis_or_Pathology', 'Lieschgras')",false_negative
7563,23,(),"(1783, 1820, 'Diagnosis_or_Pathology', 'Roggen RAST-Klasse 3 relevant positiv')",false_negative
7564,23,(),"(1825, 1873, 'Diagnosis_or_Pathology', 'Alternaria tenuis RAST-Klasse 2 fraglich positiv')",false_negative
7565,24,"(1875, 1901, 'Diagnostic', 'Ganzkörperplethysmographie')","(1875, 1901, 'Diagnostic', 'Ganzkörperplethysmographie')",true_positive
7566,24,"(2080, 2088, 'Other_Finding', 'Befunden')","(2080, 2088, 'Other_Finding', 'Befunden')",true_positive
7567,24,"(1992, 2007, 'Diagnostic', 'Tiffeneau-Index')",(),false_positive
7568,24,"(2110, 2114, 'Other_Finding', 'FEV1')",(),false_positive
7569,24,"(2136, 2150, 'Other_Finding', 'Vitalkapazität')",(),false_positive
7570,24,"(2176, 2218, 'Other_Finding', 'überproportionaler Lungenfunktionsrückgang')",(),false_positive
7571,24,(),"(1915, 1945, 'Other_Finding', 'TLC 8 1, entsprechend Sollwert')",false_negative
7572,24,(),"(1947, 1967, 'Diagnosis_or_Pathology', 'IVC 5,5 (Soll 6,2) l')",false_negative
7573,24,(),"(1969, 1990, 'Diagnosis_or_Pathology', 'FEVI 4,1 (Soll 4,3) l')",false_negative
7574,24,(),"(1992, 2012, 'Diagnosis_or_Pathology', 'Tiffeneau-Index 74 %')",false_negative
7575,24,(),"(2014, 2058, 'Diagnosis_or_Pathology', 'Strömungswiderstand 0,16 (Soll 0,19) kPa*s/1')",false_negative
7576,24,(),"(2110, 2127, 'Diagnosis_or_Pathology', 'FEV1 damals 4,2 1')",false_negative
7577,24,(),"(2136, 2154, 'Diagnosis_or_Pathology', 'Vitalkapazität 6 1')",false_negative
7578,24,(),"(2176, 2218, 'Diagnosis_or_Pathology', 'überproportionaler Lungenfunktionsrückgang')",false_negative
7579,25,"(2233, 2238, 'Diagnostic', 'Labor')","(2233, 2238, 'Diagnostic', 'Labor')",true_positive
7580,26,(),"(2240, 2272, 'Other_Finding', 'BSG 3 mm n. W. nach einer Stunde')",false_negative
7581,27,"(2274, 2282, 'Diagnostic', 'Blutbild')","(2274, 2282, 'Diagnostic', 'Blutbild')",true_positive
7582,27,"(2456, 2474, 'Diagnosis_or_Pathology', 'Infektexazerbation')","(2456, 2474, 'Diagnosis_or_Pathology', 'Infektexazerbation')",true_positive
7583,27,"(2284, 2294, 'Nutrient_or_Body_Substance', 'Leukozyten')",(),false_positive
7584,27,"(2305, 2317, 'Nutrient_or_Body_Substance', 'Erythrozyten')",(),false_positive
7585,27,"(2357, 2377, 'Diagnostic', 'Differentialblutbild')",(),false_positive
7586,27,"(2405, 2418, 'Other_Finding', 'CRP 0,7 mg/dl')",(),false_positive
7587,27,(),"(2284, 2303, 'Other_Finding', 'Leukozyten 6.400/µl')",false_negative
7588,27,(),"(2305, 2355, 'Other_Finding', 'Erythrozyten 4,98 Mio/µl mit normalen Färbeindices')",false_negative
7589,27,(),"(2357, 2403, 'Other_Finding', 'Differentialblutbild 5,4 % Eosinophile, normal')",false_negative
7590,27,(),"(2405, 2440, 'Diagnosis_or_Pathology', 'CRP 0,7 mg/dl, leicht über der Norm')",false_negative
7591,28,"(2529, 2542, 'Other_Finding', 'Normalbefunde')","(2529, 2542, 'Other_Finding', 'Normalbefunde')",true_positive
7592,28,"(2476, 2489, 'Nutrient_or_Body_Substance', 'Ruhe-Blutgase')",(),false_positive
7593,28,"(2491, 2498, 'Nutrient_or_Body_Substance', 'pH 7,43')",(),false_positive
7594,28,"(2547, 2578, 'Diagnosis_or_Pathology', 'leichter metabolischer Alkalose')",(),false_positive
7595,28,(),"(2476, 2489, 'Diagnostic', 'Ruhe-Blutgase')",false_negative
7596,28,(),"(2491, 2498, 'Other_Finding', 'pH 7,43')",false_negative
7597,28,(),"(2500, 2513, 'Other_Finding', 'PaCO2 38 mmHg')",false_negative
7598,28,(),"(2515, 2527, 'Other_Finding', 'Pa02 91 mmHg')",false_negative
7599,28,(),"(2547, 2602, 'Diagnosis_or_Pathology', 'leichter metabolischer Alkalose, evtl. nutritiv bedingt')",false_negative
7600,29,"(2725, 2743, 'Diagnosis_or_Pathology', 'CO-Transferstörung')","(2725, 2743, 'Diagnosis_or_Pathology', 'CO-Transferstörung')",true_positive
7601,29,"(2604, 2626, 'Other_Finding', 'CO-Diffusionskapazität')",(),false_positive
7602,29,"(2766, 2774, 'Diagnosis_or_Pathology', 'Emphysem')",(),false_positive
7603,29,"(2873, 2885, 'Diagnostic', 'Zentrallabor')",(),false_positive
7604,29,(),"(2604, 2654, 'Other_Finding', 'CO-Diffusionskapazität: 13 (Soll 12) .mmol/min/kPa')",false_negative
7605,29,(),"(2672, 2717, 'Diagnosis_or_Pathology', 'Lungenvolumen 1,74 (Soll 2,03) mmol/min/kPa/1')",false_negative
7606,29,(),"(2753, 2774, 'Diagnosis_or_Pathology', 'wesentliches Emphysem')",false_negative
7607,29,(),"(2792, 2904, 'Nutrient_or_Body_Substance', 'Hb war allerdings mit 17 g/ 100 ml relativ hoch bestimmt worden im Vergleich zum Zentrallabor mit 15,4 g/ 100 ml')",false_negative
7608,30,"(2933, 2941, 'Therapeutic', 'Therapie')","(2933, 2941, 'Therapeutic', 'Therapie')",true_positive
7609,30,"(3073, 3082, 'Clinical_Drug', 'Pulmicort')","(3073, 3082, 'Clinical_Drug', 'Pulmicort')",true_positive
7610,30,"(3000, 3004, 'Clinical_Drug', 'Oxis')",(),false_positive
7611,30,(),"(3000, 3030, 'Clinical_Drug', 'Oxis, morgens und abends 2 Hub')",false_negative
7612,30,(),"(3000, 3059, 'Therapeutic', 'Oxis, morgens und abends 2 Hub mit Turbohaler zu inhalieren')",false_negative
7613,31,"(3113, 3136, 'Diagnosis_or_Pathology', 'Auftreten einer Dyspnoe')","(3113, 3136, 'Diagnosis_or_Pathology', 'Auftreten einer Dyspnoe')",true_positive
7614,31,"(3194, 3238, 'Diagnosis_or_Pathology', 'Auftreten von Muskelzittern oder Herzklopfen')","(3194, 3238, 'Diagnosis_or_Pathology', 'Auftreten von Muskelzittern oder Herzklopfen')",true_positive
7615,31,"(3346, 3352, 'Diagnosis_or_Pathology', 'Asthma')","(3346, 3352, 'Diagnosis_or_Pathology', 'Asthma')",true_positive
7616,31,"(3415, 3424, 'Diagnosis_or_Pathology', 'Pollinose')","(3415, 3424, 'Diagnosis_or_Pathology', 'Pollinose')",true_positive
7617,31,"(3443, 3449, 'Clinical_Drug', 'Zyrtec')","(3443, 3449, 'Clinical_Drug', 'Zyrtec')",true_positive
7618,31,"(3455, 3462, 'Clinical_Drug', 'Tavegil')","(3455, 3462, 'Clinical_Drug', 'Tavegil')",true_positive
7619,31,"(3170, 3174, 'Clinical_Drug', 'Oxis')",(),false_positive
7620,31,"(3539, 3550, 'Clinical_Drug', 'Medikamente')",(),false_positive
7621,31,(),"(3162, 3174, 'Clinical_Drug', '1-2 Hub Oxis')",false_negative
7622,31,(),"(3170, 3185, 'Therapeutic', 'Oxis inhalieren')",false_negative
7623,31,(),"(3251, 3313, 'Clinical_Drug', 'Euphylong morgens 0,25 und abends vor dem Schlafengehen 0,25 g')",false_negative
7624,31,(),"(3539, 3550, 'Therapeutic', 'Medikamente')",false_negative
7625,2,"(174, 196, 'Therapeutic', 'stationären Behandlung')","(174, 196, 'Therapeutic', 'stationären Behandlung')",true_positive
7626,3,"(205, 214, 'Diagnostic', 'RÖ-Thorax')","(205, 214, 'Diagnostic', 'RÖ-Thorax')",true_positive
7627,4,"(383, 402, 'Diagnosis_or_Pathology', 'Koronarverkalkungen')","(383, 402, 'Diagnosis_or_Pathology', 'Koronarverkalkungen')",true_positive
7628,4,"(416, 450, 'Diagnosis_or_Pathology', 'Diskrete beginnende Aortensklerose')","(416, 450, 'Diagnosis_or_Pathology', 'Diskrete beginnende Aortensklerose')",true_positive
7629,4,"(353, 364, 'Diagnosis_or_Pathology', 'Pulsationen')",(),false_positive
7630,4,(),"(221, 263, 'Other_Finding', 'Anhalt für frischen infiltr. Lungenprozess')",false_negative
7631,4,(),"(265, 270, 'Other_Finding', 'Hilus')",false_negative
7632,4,(),"(276, 303, 'Other_Finding', 'Gefässzeichnung unauffällig')",false_negative
7633,4,(),"(305, 316, 'Other_Finding', 'Winkel frei')",false_negative
7634,4,(),"(318, 351, 'Other_Finding', 'Herz von normaler Grösse und Form')",false_negative
7635,4,(),"(353, 375, 'Other_Finding', 'Pulsationen regelrecht')",false_negative
7636,5,"(452, 458, 'Diagnosis_or_Pathology', 'RÖ-HWS')",(),false_positive
7637,5,"(460, 481, 'Therapeutic', 'Streckhaltung der HWS')",(),false_positive
7638,5,"(483, 497, 'Diagnosis_or_Pathology', 'Osteochondrose')",(),false_positive
7639,5,"(498, 510, 'Diagnosis_or_Pathology', 'HWK 5/6, 6/7')",(),false_positive
7640,5,"(555, 582, 'Diagnosis_or_Pathology', 'subchondraler Sklerosierung')",(),false_positive
7641,5,"(632, 641, 'Diagnosis_or_Pathology', 'Chondrose')",(),false_positive
7642,5,"(642, 649, 'Diagnosis_or_Pathology', 'HWK 4/5')",(),false_positive
7643,5,"(654, 659, 'Diagnosis_or_Pathology', 'HWK 7')",(),false_positive
7644,5,"(660, 665, 'Diagnosis_or_Pathology', 'BWK 1')",(),false_positive
7645,5,"(667, 688, 'Diagnosis_or_Pathology', 'Unkovertebralarthrose')",(),false_positive
7646,5,"(689, 697, 'Diagnosis_or_Pathology', 'HWK 5/6.')",(),false_positive
7647,5,"(729, 752, 'Diagnosis_or_Pathology', 'intervertebrale HWK 5/6')",(),false_positive
7648,5,"(801, 819, 'Diagnosis_or_Pathology', 'Bogenschlussdefekt')",(),false_positive
7649,5,"(876, 895, 'Diagnosis_or_Pathology', 'Atlasbogendysplasie')",(),false_positive
7650,5,(),"(452, 458, 'Diagnostic', 'RÖ-HWS')",false_negative
7651,5,(),"(460, 481, 'Diagnosis_or_Pathology', 'Streckhaltung der HWS')",false_negative
7652,5,(),"(483, 630, 'Diagnosis_or_Pathology', 'Osteochondrose HWK 5/6, 6/7 mit Verschmälerung des Zwischenwirbelraums, subchondraler Sklerosierung sowie unregelmässig begrenzten Abschlussplatten')",false_negative
7653,5,(),"(632, 665, 'Diagnosis_or_Pathology', 'Chondrose HWK 4/5 und HWK 7/BWK 1')",false_negative
7654,5,(),"(667, 696, 'Diagnosis_or_Pathology', 'Unkovertebralarthrose HWK 5/6')",false_negative
7655,5,(),"(698, 799, 'Diagnosis_or_Pathology', 'Diskrete Einengung des Foramen intervertebrale HWK 5/6 auf beiden Seiten durch dorsale Spondylophyten')",false_negative
7656,5,(),"(801, 855, 'Diagnosis_or_Pathology', 'Bogenschlussdefekt paramedian links, in Höhe des Atlas')",false_negative
7657,5,(),"(876, 928, 'Diagnosis_or_Pathology', 'Atlasbogendysplasie mit unvollständigem Bogenschluss')",false_negative
7658,6,"(930, 939, 'Diagnostic', 'Diagnosen')",(),false_positive
7659,6,(),"(930, 939, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
7660,7,"(941, 973, 'Diagnosis_or_Pathology', 'Zerebrale Durchblutungsstörungen')",(),false_positive
7661,7,"(978, 1019, 'Diagnosis_or_Pathology', 'passageren Wortfindungs- und Sehstörungen')",(),false_positive
7662,7,(),"(941, 1019, 'Diagnosis_or_Pathology', 'Zerebrale Durchblutungsstörungen mit passageren Wortfindungs- und Sehstörungen')",false_negative
7663,8,"(1021, 1032, 'Diagnosis_or_Pathology', 'HWS-Syndrom')","(1021, 1032, 'Diagnosis_or_Pathology', 'HWS-Syndrom')",true_positive
7664,9,"(1033, 1056, 'Diagnosis_or_Pathology', 'Struma nodosa I. Grades')","(1033, 1056, 'Diagnosis_or_Pathology', 'Struma nodosa I. Grades')",true_positive
7665,10,"(1057, 1087, 'Diagnosis_or_Pathology', 'Niereninsuffizienz III. Grades')","(1057, 1087, 'Diagnosis_or_Pathology', 'Niereninsuffizienz III. Grades')",true_positive
7666,11,"(1096, 1108, 'Diagnosis_or_Pathology', 'Urolithiasis')",(),false_positive
7667,11,(),"(1088, 1108, 'Other_Finding', 'Z. post Urolithiasis')",false_negative
7668,12,"(1115, 1130, 'Diagnosis_or_Pathology', 'art. Hypertonie')","(1115, 1130, 'Diagnosis_or_Pathology', 'art. Hypertonie')",true_positive
7669,12,"(1120, 1130, 'Diagnosis_or_Pathology', 'Hypertonie')",(),false_positive
7670,13,"(1131, 1157, 'Diagnosis_or_Pathology', 'subklin. Diabetes mellitus')","(1131, 1157, 'Diagnosis_or_Pathology', 'subklin. Diabetes mellitus')",true_positive
7671,13,"(1140, 1157, 'Diagnosis_or_Pathology', 'Diabetes mellitus')",(),false_positive
7672,14,"(1158, 1163, 'Diagnosis_or_Pathology', 'Gicht')","(1158, 1163, 'Diagnosis_or_Pathology', 'Gicht')",true_positive
7673,15,"(1165, 1181, 'Diagnostic', 'Hirn-Szintigramm')","(1165, 1181, 'Diagnostic', 'Hirn-Szintigramm')",true_positive
7674,15,"(1278, 1297, 'Diagnostic', 'stat. Szintigraphie')","(1278, 1297, 'Diagnostic', 'stat. Szintigraphie')",true_positive
7675,15,"(1260, 1270, 'Diagnosis_or_Pathology', 'Herdbefund')",(),false_positive
7676,15,"(1299, 1327, 'Diagnosis_or_Pathology', 'Zerebrovaskulärer Prozess re')",(),false_positive
7677,15,(),"(1183, 1253, 'Diagnosis_or_Pathology', 'Herdförmig verminderte Perfusion im Bereich der re. A. carotis interna')",false_negative
7678,15,(),"(1260, 1297, 'Diagnosis_or_Pathology', 'Herdbefund in der stat. Szintigraphie')",false_negative
7679,15,(),"(1299, 1328, 'Diagnosis_or_Pathology', 'Zerebrovaskulärer Prozess re.')",false_negative
7680,16,"(1329, 1337, 'Diagnostic', 'Anamnese')","(1329, 1337, 'Diagnostic', 'Anamnese')",true_positive
7681,16,"(1474, 1494, 'Diagnosis_or_Pathology', 'verschwommenes Sehen')","(1474, 1494, 'Diagnosis_or_Pathology', 'verschwommenes Sehen')",true_positive
