"Die Einnahme von <Clinical_Drug>Allopurinol 300 mg 1-0-0</Clinical_Drug> wurde empfohlen.

<Anatomy>Herz</Anatomy>",<Clinical_Drug>Allopurinol 300 mg 1-0-0</Clinical_Drug>,"{'id': 47, 'type': 'sentence', 'text': 'Allopurinol 300 mg 1-0-0', 'offsets': [[1805, 1829]], 'document_id': 'Colon_Fake_A.tsv'}"
"<Other_Finding>Regelmäßige Augendruckkontrollen</Other_Finding> fanden statt, immer im Normbereich.","<Other_Finding>Augendruckkontrollen fanden regelmäßig statt, immer im Normbereich</Other_Finding>.","{'id': 18, 'type': 'sentence', 'text': 'Augendruckkontrollen fanden regelmäßig statt, immer im Normbereich.', 'offsets': [[1004, 1071]], 'document_id': 'Schielaug.tsv'}"
"Beurteilung: Ein <Therapeutic>Wechsel</Therapeutic> der Tannenbaum Prothese (11,5 F/8cm in 7,5 F/8 cm) führte zur <Diagnosis_or_Pathology>höhergradigen Stenosierung im Bereich des Duodenum</Diagnosis_or_Pathology>. Hierdurch gelingt die Einstellung von Papille nur schwierig. Es besteht <Other_Finding>guter Abfluss der Galle</Other_Finding>. Die Patientin soll bis heute Abend <Other_Finding>nüchtern</Other_Finding> bleiben.","Beurteilung: <Therapeutic>Wechsel der Tannenbaum Prosthese</Therapeutic> (11,5 F/8cm in 7,5 F/8 cm), <Diagnosis_or_Pathology>höhergradiger Stenosierung im Bereich des Duodenum</Diagnosis_or_Pathology>. Hierdurch gelingt Einstellung von Papille nur schwierige. <Other_Finding>Gutes Abfluß Galle</Other_Finding>. Patientin bis Heute Abend <Other_Finding>Nüchter</Other_Finding> lassen.","{'id': 10, 'type': 'sentence', 'text': 'Beurteilung: Wechsel der Tannenbaum Prosthese (11,5 F/8cm in 7,5 F/8 cm), höhergradiger Stenosierung im Bereich des Duodenum. Hierdurch gelingt Einstellung von Papille nur schwierige. Gutes Abfluß Galle. Patientin bis Heute Abend Nüchter lassen.', 'offsets': [[797, 1042]], 'document_id': 'Rieser.tsv'}"
"<Therapeutic>Erhöhung der Sauerstoffgabe auf 80%</Therapeutic>. Kein <Diagnosis_or_Pathology>Fieber</Diagnosis_or_Pathology>, <Other_Finding>gute Ausscheidung</Other_Finding>, Pat. <Other_Finding>mit <Therapeutic>Torem-Perfusion</Therapeutic> negativ bilanziert</Other_Finding>.","<Therapeutic>Erhöhung der 02-Gabe auf 80%</Therapeutic> Kein <Diagnosis_or_Pathology>Fieber</Diagnosis_or_Pathology>, <Other_Finding>gute Ausscheidung</Other_Finding>, Pat. <Other_Finding>mit <Therapeutic>Torem-Perf.</Therapeutic> negativ bilanziert</Other_Finding>","{'id': 26, 'type': 'sentence', 'text': 'Erhöhung der 02-Gabe auf 80% Kein Fieber, gute Ausscheidung, Pat. mit Torem-Perf. negativ bilanziert', 'offsets': [[2687, 2787]], 'document_id': 'Weber.tsv'}"
Das <Clinical_Drug>Torasemid</Clinical_Drug> wurde durch <Clinical_Drug>Torem 10 1-0-0</Clinical_Drug> ersetzt.,<Clinical_Drug>Torasemid</Clinical_Drug> <Clinical_Drug>Torem 10 1-0-0</Clinical_Drug>,"{'id': 30, 'type': 'sentence', 'text': 'Torasemid Torem 10 1-0-0', 'offsets': [[6319, 6343]], 'document_id': 'Gebauer.tsv'}"
"Die <Clinical_Drug>Levothir c.etarn (Keppra®) 1500mg</Clinical_Drug> wurde verabreicht.

<Anatomy>Herz</Anatomy> und <Anatomy>Lunge</Anatomy> waren unauffällig.

<Patient>Der Patient</Patient> klagte über <Symptom>Kopfschmerzen</Symptom> und <Symptom>Übelkeit</Symptom>.

<Diagnostic>MRT</Diagnostic> des <Anatomy>Gehirns</Anatomy> zeigte keine Auffälligkeiten.

<Therapeutic>Physiotherapie</Therapeutic> wurde verordnet.

<Organisation>Deutsche Gesellschaft für Ernährung</Organisation> empfiehlt eine ausgewogene <Therapeutic>Ernährung</Therapeutic>.

<Clinical_Drug>Aspirin®</Clinical_Drug> wurde als <Therapeutic>Blutverdünner</Therapeutic> verschrieben.

<Anatomy>Leber</Anatomy> und <Anatomy>Gallenblase</Anatomy> waren vergrößert.

<Patient>Die Patientin</Patient> wurde aufgrund von <Diagnostic>Fieber</Diagnostic> und <Symptom>Husten</Symptom> untersucht.",<Clinical_Drug>Levothir c.etarn (Keppra®) 1500mg</Clinical_Drug>,"{'id': 51, 'type': 'sentence', 'text': 'Levothir c.etarn (Keppra®) 1500mg', 'offsets': [[9656, 9689]], 'document_id': 'Albers.tsv'}"
Das <Diagnostic>Laborergebnis</Diagnostic> bei Aufnahme am 3.8.2033 wurde ausgewertet.,- <Diagnostic>Labor bei Aufnahme</Diagnostic> 3.8.2033,"{'id': 30, 'type': 'sentence', 'text': '- Labor bei Aufnahme 3.8.2033', 'offsets': [[1186, 1215]], 'document_id': 'Colon_Fake_F.tsv'}"
Die <Diagnostic>Histologie</Diagnostic> des Gewebes zeigte eine Entzündungsreaktion.,<Diagnostic>Histologie</Diagnostic>:,"{'id': 12, 'type': 'sentence', 'text': 'Histologie:', 'offsets': [[620, 631]], 'document_id': 'Jadassohn.tsv'}"
"Die <Diagnosis_or_Pathology>benigne essentielle Hypertonie</Diagnosis_or_Pathology> wurde diagnostiziert.

<Drug>Paracetamol</Drug>",<Diagnosis_or_Pathology>Benigne essentielle Hypertonie</Diagnosis_or_Pathology>,"{'id': 10, 'type': 'sentence', 'text': 'Benigne essentielle Hypertonie', 'offsets': [[342, 372]], 'document_id': 'Koenig.tsv'}"
<Diagnosis_or_Pathology>Pankreaskörper/Caudaregion</Diagnosis_or_Pathology> durch eine <Diagnosis_or_Pathology>große tumoröse Raumforderung</Diagnosis_or_Pathology> mit <Diagnosis_or_Pathology>Infiltration</Diagnosis_or_Pathology> des <Diagnosis_or_Pathology>Milzhilus</Diagnosis_or_Pathology> und <Diagnosis_or_Pathology>Tumormanschette</Diagnosis_or_Pathology> um den <Diagnosis_or_Pathology>Truncus coeliacus</Diagnosis_or_Pathology>. Die <Diagnosis_or_Pathology>Vena lienalis</Diagnosis_or_Pathology> ist <Diagnosis_or_Pathology>verschlossen</Diagnosis_or_Pathology>. Es besteht eine <Diagnosis_or_Pathology>hochgradige Obstruktion</Diagnosis_or_Pathology> der <Diagnosis_or_Pathology>linken Nierenvene</Diagnosis_or_Pathology> mit <Diagnosis_or_Pathology>Kontakt</Diagnosis_or_Pathology> zur <Diagnosis_or_Pathology>linken Nierenarterie</Diagnosis_or_Pathology>. Es liegt eine <Diagnosis_or_Pathology>Infiltration</Diagnosis_or_Pathology> vor.,"<Diagnosis_or_Pathology>Große tumoröse RF im Pankreascorpus/Caudaregion mit Infiltration des Milzhilus</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Tumormanschette um den Truncus coeliacus</Diagnosis_or_Pathology>, die <Diagnosis_or_Pathology>Vena lienalis verschlossen</Diagnosis_or_Pathology>. <Diagnosis_or_Pathology>Hochgradige Obstruktion der linken Nierenvene</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Kontakt zur linken Nierenarterie</Diagnosis_or_Pathology>. <Diagnosis_or_Pathology>Infiltration</Diagnosis_or_Pathology> der","{'id': 17, 'type': 'sentence', 'text': 'Große tumoröse RF im Pankreascorpus/Caudaregion mit Infiltration des Milzhilus, Tumormanschette um den Truncus coeliacus, die Vena lienalis verschlossen. Hochgradige Obstruktion der linken Nierenvene, Kontakt zur linken Nierenarterie. Infiltration der', 'offsets': [[1240, 1491]], 'document_id': 'Tupolev_3.tsv'}"
<Other_Finding>nachfolgende Untersuchung</Other_Finding> ergab keine Auffälligkeiten.,u. <Other_Finding>Z.n. <Therapeutic>Radiochemotherapie</Other_Finding></Therapeutic>. In weiterer Folge wurde die <Therapeutic>ASS-Medikation pausiert</Therapeutic>. Eine,"{'id': 107, 'type': 'sentence', 'text': 'u. Z.n. Radiochemotherapie. In weiterer Folge wurde die ASS-Medikation pausiert. Eine', 'offsets': [[6258, 6343]], 'document_id': 'Colon_Fake_H.tsv'}"
"Die Ergebnisse des <Diagnostic>Labor</Diagnostic>s waren unauffällig.

<Therapeutic>Medikament</Therapeutic>: Das <Therapeutic>Medikament</Therapeutic> wurde erfolgreich eingesetzt.

<Organ>Herz</Organ>: Das <Organ>Herz</Organ> schlägt regelmäßig.

<Anatomy>Magen</Anatomy>: Der <Anatomy>Magen</Anatomy> ist leer.

<Procedure>Operation</Procedure>: Die <Procedure>Operation</Procedure> verlief ohne Komplikationen.

<Chemical>Insulin</Chemical>: Das <Chemical>Insulin</Chemical> senkt den Blutzuckerspiegel.

<Disease>Diabetes</Disease>: Der Patient leidet an <Disease>Diabetes</Disease>.

<Drug>Morphin</Drug>: Das <Drug>Morphin</Drug> wird zur Schmerzlinderung eingesetzt.

<Organism>Bakterien</Organism>: Die Infektion wurde durch <Organism>Bakterien</Organism> verursacht.",<Diagnostic>Labor</Diagnostic>:,"{'id': 25, 'type': 'sentence', 'text': 'Labor:', 'offsets': [[2233, 2239]], 'document_id': 'Waldenström.tsv'}"
25.03.2029: Die <Therapeutic>Revision</Therapeutic> wurde erfolgreich durchgeführt.,25.03.2029:  <Therapeutic>Revision</Therapeutic>,"{'id': 15, 'type': 'sentence', 'text': '25.03.2029:  Revision', 'offsets': [[531, 552]], 'document_id': 'Albers.tsv'}"
Die <Other_Finding>Normalwerte</Other_Finding> der serologischen Parameter wurden festgestellt.,Die <Other_Finding>serologischen Parameter liegen im Nomalbereich</Other_Finding>.,"{'id': 21, 'type': 'sentence', 'text': 'Die serologischen Parameter liegen im Nomalbereich.', 'offsets': [[2322, 2373]], 'document_id': 'Ilgner.tsv'}"
Am 29.07.2027 erfolgte aufgrund der <Diagnosis_or_Pathology>Atembeschwerden</Diagnosis_or_Pathology> die Transferierung des Patienten in <Other_Finding>stabilem Allgemeinzustand</Other_Finding> an die <Medical_specialty>Pulmonologie</Medical_specialty>.,Am 29.07.2027 erfolgte aufgrund der <Diagnosis_or_Pathology>im Vordergrund stehenden Atembeschwerden</Diagnosis_or_Pathology> die Transferierung des Patienten in <Other_Finding>stabilem Allgemeinzustand</Other_Finding> an die Pulmonologie.,"{'id': 23, 'type': 'sentence', 'text': 'Am 29.07.2027 erfolgte aufgrund der im Vordergrund stehenden Atembeschwerden die Transferierung des Patienten in stabilem Allgemeinzustand an die Pulmonologie.', 'offsets': [[1319, 1478]], 'document_id': 'Ypsilanti.tsv'}"
<Other_Finding>Histopathologischer Befund des <Therapeutic>OP-Präparats</Therapeutic>:</Other_Finding>,<Other_Finding>Histopathol. Befund <Therapeutic>OP-Präparat</Other_Finding></Therapeutic>:,"{'id': 47, 'type': 'sentence', 'text': 'Histopathol. Befund OP-Präparat:', 'offsets': [[3022, 3054]], 'document_id': 'Colon_Fake_J.tsv'}"
"<Diagnosis_or_Pathology>Pathologisch erhöhte</Diagnosis_or_Pathology> Werte: Kalium 5,1, Krea 1,21, NT-proBNP 125.","<Diagnosis_or_Pathology>patholog. erhöht: Kalium 5,1, Krea 1,21, NT-proBNP 125</Diagnosis_or_Pathology>.","{'id': 56, 'type': 'sentence', 'text': 'patholog. erhöht: Kalium 5,1, Krea 1,21, NT-proBNP 125.', 'offsets': [[5066, 5121]], 'document_id': 'Ypsilanti.tsv'}"
"Die <Clinical_Drug>Anwendung von Lasix 40mg ½-0-0</Clinical_Drug> wurde empfohlen.

<Anatomy>Herz</Anatomy> und <Anatomy>Lunge</Anatomy> waren unauffällig.

<Patient>Der Patient</Patient> klagte über <Symptom>Kopfschmerzen</Symptom> und <Symptom>Übelkeit</Symptom>.

<Diagnostic>Blutbild</Diagnostic> und <Diagnostic>Urinstix</Diagnostic> waren in Ordnung.

<Therapeutic>Physiotherapie</Therapeutic> wurde verordnet.",<Clinical_Drug>Lasix 40mg ½-0-0</Clinical_Drug>,"{'id': 33, 'type': 'sentence', 'text': 'Lasix 40mg ½-0-0', 'offsets': [[2987, 3003]], 'document_id': 'Colon_Fake_E.tsv'}"
"<Diagnostic>Die Laboruntersuchung</Diagnostic> findet am 2.9.2024 statt.

<Therapeutic>Medikament</Therapeutic> : Der Arzt verschrieb ein <Therapeutic>Medikament</Therapeutic> gegen die Schmerzen.

<Anatomy>Herz</Anatomy> : Das <Anatomy>Herz</Anatomy> ist ein lebenswichtiges Organ.

<Procedure>Operation</Procedure> : Die <Procedure>Operation</Procedure> verlief erfolgreich.

<Medication>Dosierung</Medication> : Die <Medication>Dosierung</Medication> des Medikaments muss angepasst werden.

<Organism>Bakterien</Organism> : Die Infektion wurde durch <Organism>Bakterien</Organism> verursacht.

<Device>Blutdruckmessgerät</Device> : Der Arzt benutzte ein <Device>Blutdruckmessgerät</Device>, um den Blutdruck zu messen.

<Substance>Glukose</Substance> : Der Blutzuckerspiegel wurde mit <Substance>Glukose</Substance> gemessen.

<Concept>Schmerz</Concept> : Der Patient klagte über <Concept>Schmerzen</Concept>.

<LivingBeing>Patient</LivingBeing> : Der <LivingBeing>Patient</LivingBeing> wurde entlassen.",<Diagnostic>Labor</Diagnostic> : 2.9.2024:,"{'id': 32, 'type': 'sentence', 'text': 'Labor : 2.9.2024:', 'offsets': [[2477, 2494]], 'document_id': 'Koenig.tsv'}"
"Der <Other_Finding>Befund</Other_Finding> zeigte keine Auffälligkeiten.

<Medication>Medikament</Medication>:

Das <Medication>Medikament</Medication> muss dreimal täglich eingenommen werden.

<Procedure>Verfahren</Procedure>:

Das <Procedure>Verfahren</Procedure> wird unter örtlicher Betäubung durchgeführt.

<Anatomy>Anatomie</Anatomy>:

Die <Anatomy>Anatomie</Anatomy> des menschlichen Körpers ist sehr komplex.

<Disease>Krankheit</Disease>:

Die <Disease>Krankheit</Disease> ist noch nicht heilbar.

<Lab_Test>Laboruntersuchung</Lab_Test>:

Die <Lab_Test>Laboruntersuchung</Lab_Test> ergab keine Auffälligkeiten.

<Symptom>Symptom</Symptom>:

Das <Symptom>Symptom</Symptom> kann auf verschiedene Erkrankungen hinweisen.

<Organ>Organ</Organ>:

Das <Organ>Organ</Organ> ist für die Verdauung zuständig.

<Body_Part>Körperteil</Body_Part>:

Der <Body_Part>Körperteil</Body_Part> muss operiert werden.",<Other_Finding>Befund</Other_Finding>:,"{'id': 15, 'type': 'sentence', 'text': 'Befund:', 'offsets': [[932, 939]], 'document_id': 'Quervain.tsv'}"
In der chirurgischen Ambulanz fand eine <Diagnostic>Untersuchung</Diagnostic> statt sowie eine <Diagnostic>Diagnostik</Diagnostic> mittels PDU.,chirurgischen Ambulanz sowie eine <Diagnostic>PDU</Diagnostic>.,"{'id': 123, 'type': 'sentence', 'text': 'chirurgischen Ambulanz sowie eine PDU.', 'offsets': [[7525, 7563]], 'document_id': 'Colon_Fake_H.tsv'}"
Eine <Diagnosis_or_Pathology>Verbrennung 1. – 3. Grades</Diagnosis_or_Pathology> am <Diagnosis_or_Pathology>Kopf und Hals</Diagnosis_or_Pathology> mit einer Ausdehnung von <Diagnosis_or_Pathology>5% des Körperoberfläche</Diagnosis_or_Pathology>.,"• <Diagnosis_or_Pathology>Verbrennung 1. – 3. Grades, Kopf I Hals,5% v KOF</Diagnosis_or_Pathology>","{'id': 4, 'type': 'sentence', 'text': '• Verbrennung 1. – 3. Grades, Kopf I Hals,5% v KOF', 'offsets': [[205, 255]], 'document_id': 'Albers.tsv'}"
Die <Diagnosis_or_Pathology>Diagnose</Diagnosis_or_Pathology> wurde gestellt und weitere Untersuchungen wurden empfohlen.,<Diagnosis_or_Pathology>Diagnose</Diagnosis_or_Pathology>:,"{'id': 3, 'type': 'sentence', 'text': 'Diagnose:', 'offsets': [[220, 229]], 'document_id': 'Obradovic.tsv'}"
Vor 2 Tagen begann Herr Xavier mit der <Therapeutic>Einnahme</Therapeutic> von <Clinical_Drug>Nifedipin</Clinical_Drug> in der Dosierung von 3 x 20 mg pro Tag.,Vor 2 Tagen begann Herr Xavier mit der <Therapeutic>Einnahme von <Clinical_Drug>Nifedipin</Therapeutic> in der Dosierung von 3 x 20 mg pro Tag</Clinical_Drug>.,"{'id': 51, 'type': 'sentence', 'text': 'Vor 2 Tagen begann Herr Xavier mit der Einnahme von Nifedipin in der Dosierung von 3 x 20 mg pro Tag.', 'offsets': [[3229, 3330]], 'document_id': 'Xavier.tsv'}"
Eine <Diagnosis_or_Pathology>geringe Ödembildung</Diagnosis_or_Pathology> besteht beidseitig.,E: <Diagnosis_or_Pathology>geringe US Ödeme bds</Diagnosis_or_Pathology>,"{'id': 30, 'type': 'sentence', 'text': 'E: geringe US Ödeme bds', 'offsets': [[2437, 2460]], 'document_id': 'Amanda_Alzheimer.tsv'}"
<Diagnostic>Histologie</Diagnostic>: <Diagnosis_or_Pathology>Adeno-Karzinom</Diagnosis_or_Pathology>,<Diagnostic>Histo</Diagnostic>: <Diagnosis_or_Pathology>Adeno-CA</Diagnosis_or_Pathology>,"{'id': 17, 'type': 'sentence', 'text': 'Histo: Adeno-CA', 'offsets': [[695, 710]], 'document_id': 'Colon_Fake_F.tsv'}"
Das <Therapeutic>Procedere</Therapeutic> wurde mit dem Patienten besprochen und er stimmte der vorgeschlagenen Behandlung zu.,<Therapeutic>Procedere</Therapeutic>:,"{'id': 26, 'type': 'sentence', 'text': 'Procedere:', 'offsets': [[2395, 2405]], 'document_id': 'Popovic.tsv'}"
<Diagnostic>Kontrollen</Diagnostic>: Wiedervorstellung abhängig vom <Other_Finding>histologischen Befund</Other_Finding>.,<Diagnostic>Kontrollen</Diagnostic>: Wiedervorstellung abhängig vom <Other_Finding>histologischen Befund</Other_Finding>.,"{'id': 25, 'type': 'sentence', 'text': 'Kontrollen: Wiedervorstellung abhängig vom histologischen Befund.', 'offsets': [[1390, 1455]], 'document_id': 'Meulengracht.tsv'}"
"Das <Diagnostic>kleine Blutbild</Diagnostic> vom 23.05.2034 ergab <Diagnosis_or_Pathology>eine Leukozytenzahl von 20.61 /nl</Diagnosis_or_Pathology>, <Other_Finding>eine Erythrozytenzahl von 4.15 /pl</Other_Finding>, <Other_Finding>ein Hämoglobinwert von 11.0 g/dl</Other_Finding>, <Diagnosis_or_Pathology>einen Hämatokritwert von 30.2 %</Diagnosis_or_Pathology> und <Diagnosis_or_Pathology>eine Thrombozytenzahl von 233 /nl</Diagnosis_or_Pathology>.","<Diagnostic>Kleines Blutbild</Diagnostic> vom 23.05.2034: <Diagnosis_or_Pathology>Leukozyten 20.61 /nl</Diagnosis_or_Pathology>, <Other_Finding>Erythrozyten 4.15 /pl</Other_Finding>, <Other_Finding>Hämoglobin 11.0 g/dl</Other_Finding>, <Diagnosis_or_Pathology>Hämatokrit 30.2 %</Diagnosis_or_Pathology>,, <Diagnosis_or_Pathology>Thrombozyten 233 /nl</Diagnosis_or_Pathology>.","{'id': 39, 'type': 'sentence', 'text': 'Kleines Blutbild vom 23.05.2034: Leukozyten 20.61 /nl, Erythrozyten 4.15 /pl, Hämoglobin 11.0 g/dl, Hämatokrit 30.2 %,, Thrombozyten 233 /nl.', 'offsets': [[4789, 4930]], 'document_id': 'Fuss.tsv'}"
"<Diagnostic>Histologie</Diagnostic>: <Diagnosis_or_Pathology>Uterus myomatosus</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>geringgradige Endometriose</Diagnosis_or_Pathology>","<Diagnostic>Histo</Diagnostic>: <Diagnosis_or_Pathology>Uterus myomatosus</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>geringgr. Endometriose</Diagnosis_or_Pathology>","{'id': 24, 'type': 'sentence', 'text': 'Histo: Uterus myomatosus, geringgr. Endometriose', 'offsets': [[929, 977]], 'document_id': 'Colon_Fake_A.tsv'}"
HNO-Konsil vom 27.05.2034: <Other_Finding>Der Befund</Other_Finding> und <Other_Finding>die Empfehlung</Other_Finding> sind ausstehend.,HNO-Konsil vom 27.05.2034: <Other_Finding>Befund</Other_Finding> und Empfehlung ausstehend.,"{'id': 45, 'type': 'sentence', 'text': 'HNO-Konsil vom 27.05.2034: Befund und Empfehlung ausstehend.', 'offsets': [[5738, 5798]], 'document_id': 'Fuss.tsv'}"
<Clinical_Drug>Novorapid 3 Einheiten / BE</Clinical_Drug> -> <Clinical_Drug>Novorapid</Clinical_Drug> mit <Dosage>3 Einheiten / BE</Dosage>,<Clinical_Drug>Novorapid 3 Einheiten / BE</Clinical_Drug>,"{'id': 55, 'type': 'sentence', 'text': 'Novorapid 3 Einheiten / BE', 'offsets': [[2064, 2090]], 'document_id': 'Colon_Fake_C.tsv'}"
"<Diagnosis_or_Pathology>AV-Block ersten Grades</Diagnosis_or_Pathology>

- Der <Drug>Antibiotikum</Drug>-Kurs wurde erfolgreich abgeschlossen.
 
Der <Drug>Antibiotika</Drug>-Kurs wurde erfolgreich abgeschlossen.

- Die <Anatomy>Lunge</Anatomy> ist ein wichtiges Atmungsorgan.

Die <Anatomy>Lunge</Anatomy> ist ein wichtiges Atmungsorgan.

- Der <Procedure>Eingriff</Procedure> verlief ohne Komplikationen.

Der <Procedure>Eingriff</Procedure> verlief ohne Komplikationen.

- Die <Organism>Bakterien</Organism> wurden im Labor untersucht.

Die <Organism>Bakterien</Organism> wurden im Labor untersucht.

- Der <Symptom>Schmerz</Symptom> trat plötzlich auf.

Der <Symptom>Schmerz</Symptom> trat plötzlich auf.

- Die <Therapeutic>Physiotherapie</Therapeutic> hat positive Auswirkungen auf den Heilungsprozess.

Die <Therapeutic>Physiotherapie</Therapeutic> hat positive Auswirkungen auf den Heilungsprozess.",- <Diagnosis_or_Pathology>AV-Block I. Grades</Diagnosis_or_Pathology>,"{'id': 40, 'type': 'sentence', 'text': '- AV-Block I. Grades', 'offsets': [[2491, 2511]], 'document_id': 'Xavier.tsv'}"
"<Diagnosis_or_Pathology>Leukämie mit einem Wert von 11.68</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Hämoglobin mit einem Wert von 7.8</Diagnosis_or_Pathology>, <Other_Finding>Thrombozyten mit einem Wert von 370000</Other_Finding> <Other_Finding>unauffällige Niere</Other_Finding>, <Diagnosis_or_Pathology>CRP mit einem Wert von 34.5</Diagnosis_or_Pathology>, <Other_Finding>Eiweiß mit einem Wert von 5.8</Other_Finding>,","<Diagnosis_or_Pathology>Leuko 11.68</Diagnosis_or_Pathology>, <Diagnosis_or_Pathology>Hb 7.8</Diagnosis_or_Pathology>, <Other_Finding>Thrombo 370000</Other_Finding> <Other_Finding>Niere unauffällig</Other_Finding>, <Diagnosis_or_Pathology>CRP 34.5</Diagnosis_or_Pathology>, <Other_Finding>Eiweiß 5.8</Other_Finding>,","{'id': 26, 'type': 'sentence', 'text': 'Leuko 11.68, Hb 7.8, Thrombo 370000 Niere unauffällig, CRP 34.5, Eiweiß 5.8,', 'offsets': [[1647, 1723]], 'document_id': 'Colon_Fake_B.tsv'}"
<Other_Finding>Intaktheit der Haut: blass</Other_Finding>,"<Other_Finding>Haut: intakt, blass</Other_Finding>","{'id': 26, 'type': 'sentence', 'text': 'Haut: intakt, blass', 'offsets': [[962, 981]], 'document_id': 'Colon_Fake_G.tsv'}"
<Other_Finding>Neurologische Untersuchung: Unauffälligkeit.</Other_Finding>,<Other_Finding>Neurologie: unauffällig.</Other_Finding>,"{'id': 37, 'type': 'sentence', 'text': 'Neurologie: unauffällig.', 'offsets': [[1554, 1578]], 'document_id': 'Colon_Fake_G.tsv'}"
"Die <Diagnostic>Anamnese</Diagnostic> des Patienten wurde ausführlich erhoben, um mögliche Ursachen für seine Beschwerden zu identifizieren.

<Therapeutic>Medikation</Therapeutic>: Der Arzt verschrieb dem Patienten eine <Therapeutic>Medikation</Therapeutic>, um seine Symptome zu lindern.

<Organ>Lunge</Organ>: Die <Organ>Lunge</Organ> des Patienten wurde mittels Röntgenaufnahme untersucht.

<Procedure>Operation</Procedure>: Der Patient musste sich einer <Procedure>Operation</Procedure> unterziehen, um den Tumor zu entfernen.

<Drug>Antibiotikum</Drug>: Der Arzt verschrieb dem Patienten ein <Drug>Antibiotikum</Drug>, um die Infektion zu bekämpfen.

<Disease>Diabetes</Disease>: Der Patient leidet an <Disease>Diabetes</Disease> und muss regelmäßig Insulin spritzen.

<Symptom>Fieber</Symptom>: Der Patient klagte über <Symptom>Fieber</Symptom> und Kopfschmerzen.

<BodyPart>Herz</BodyPart>: Der Arzt untersuchte das <BodyPart>Herz</BodyPart> des Patienten mittels EKG.

<LabTest>Blutbild</LabTest>: Der Arzt ordnete ein <LabTest>Blutbild</LabTest> an, um den Gesundheitszustand des Patienten zu überprüfen.",<Diagnostic>Anamnese</Diagnostic>:,"{'id': 27, 'type': 'sentence', 'text': 'Anamnese:', 'offsets': [[941, 950]], 'document_id': 'Weil.tsv'}"
Die <Other_Finding>zielsichere Koordination</Other_Finding> des KHV bds.,Koordination: <Other_Finding>KHV bds. zielsicher</Other_Finding>.,"{'id': 139, 'type': 'sentence', 'text': 'Koordination: KHV bds. zielsicher.', 'offsets': [[8801, 8835]], 'document_id': 'Colon_Fake_H.tsv'}"
<Diagnosis_or_Pathology>Die Narbenhernie</Diagnosis_or_Pathology> trat erneut auf.,<Diagnosis_or_Pathology>Narbenhernie</Diagnosis_or_Pathology>,"{'id': 5, 'type': 'sentence', 'text': 'Narbenhernie', 'offsets': [[227, 239]], 'document_id': 'Jadassohn.tsv'}"
Darüber hinaus nahm er sehr aktiv am wöchentlich stattfindenden Seminar für Patienten mit <Diagnosis_or_Pathology>Multiples Sklerose (MS)</Diagnosis_or_Pathology> teil.,Darüber hinaus nahm er sehr aktiv am wöchentlich stattfindenden Seminar für Patienten mit <Diagnosis_or_Pathology>MS</Diagnosis_or_Pathology> teil.,"{'id': 77, 'type': 'sentence', 'text': 'Darüber hinaus nahm er sehr aktiv am wöchentlich stattfindenden Seminar für Patienten mit MS teil.', 'offsets': [[8276, 8374]], 'document_id': 'Theodor.tsv'}"
Herr Ehrenberger entscheidet sich für die <Therapeutic>Interferontherapie</Therapeutic> von einem Jahr.,Herr Ehrenberger entscheidet sich für die <Therapeutic>einjährige Interferontherapie</Therapeutic>.,"{'id': 6, 'type': 'sentence', 'text': 'Herr Ehrenberger entscheidet sich für die einjährige Interferontherapie.', 'offsets': [[194, 266]], 'document_id': 'Ehrenberger.tsv'}"
04/2023 Ein <Other_Finding>tumorfreier Sentinellymphknoten</Other_Finding> in der <Anatomy>Leiste links</Anatomy>.,04/2023 <Other_Finding>tumorfreier Sentinellymphknoten Leiste links</Other_Finding>.,"{'id': 10, 'type': 'sentence', 'text': '04/2023 tumorfreier Sentinellymphknoten Leiste links.', 'offsets': [[253, 306]], 'document_id': 'Dewald.tsv'}"
